กรุงเทพมหานคร,6,นาย,ประพนธ์,เนตรรังษี,3,เพื่อไทย
กรุงเทพมหานคร,6,รตท.,รพีพจน์,เจิมเทียนชัย,4,ประชาชนปฏิรูป
กรุงเทพมหานคร,6,นาย,สังวน,เจิมแป้น,5,ประชานิยม
กรุงเทพมหานคร,6,นาย,ณัฏฐ์ปิยะ,กุลจิรารวีนิภา,6,ชาติพัฒนา
กรุงเทพมหานคร,6,นาง,ดวงกมล,ดวงสร้อยทอง,7,รวมพลังประชาชาตไิ ทย
กรุงเทพมหานคร,6,นาย,คริส,โปตระนันทน์,8,อนาคตใหม่
กรุงเทพมหานคร,6,นาย,พีรชาติ,ยุกตานนท์,9,ชาติไทยพัฒนา
กรุงเทพมหานคร,6,นาย,อรรถวิชช์,สุวรรณภักดี,10,ประชาธิปัตย์
กรุงเทพมหานคร,6,นางสาว,ภาดาท์,วรกานนท์,11,พลังประชารัฐ
กรุงเทพมหานคร,6,นาย,ไชยา,ประดิษฐธรรม,12,เพื่อชาติ
กรุงเทพมหานคร,6,นาย,วิโรจน์,เจษฎาดิลก,13,ประชาชาติ
กรุงเทพมหานคร,6,นาย,เอนก,นาคดิลก,14,ประชาภิวัฒน์
กรุงเทพมหานคร,6,นาย,รุจชรินทร์,ทองใหญ่,15,พลังท้องถิ่นไท
กรุงเทพมหานคร,6,นาย,พิชัย,บุราวาศ,16,ไทยศรีวิไลย์
กรุงเทพมหานคร,6,นาย,สุรภาส,วิเชียร,17,ภราดรภาพ
กรุงเทพมหานคร,6,พลตํารวจตรี,สุริยะ,อยู่เย็น,18,รักษ์ผืนป่าประเทศไทย
กรุงเทพมหานคร,7,นาย,ธัญญธํารง,อัศวนนท์,1,ประชาชาติ
กรุงเทพมหานคร,7,นาย,พรมงคล,ศรีดี,2,ประชาชนปฏิรูป
กรุงเทพมหานคร,7,นาย,ปิยะชาติ,อํานวยเวช,3,อนาคตใหม่
กรุงเทพมหานคร,7,นางสาว,ธณิกานต์,พรพงษาโรจน์,4,พลังประชารัฐ
กรุงเทพมหานคร,7,นาย,กัษณ,เข็มเพ็ชร,5,ประชาภิวัฒน์
กรุงเทพมหานคร,7,นาย,วิโรจน์,จิตรอบอารีย์,6,ชาติพัฒนา
กรุงเทพมหานคร,7,นาย,วรินทร,สิรรมย์,7,เสรีรวมไทย
กรุงเทพมหานคร,7,นาย,ปฐมพร,ทิมเพชร,8,ชาติไทยพัฒนา
กรุงเทพมหานคร,7,นางสาว,กฤษยากร,สรชัย,9,ไทยศรีวิไลย์
กรุงเทพมหานคร,7,นาย,สมชาติ,อ่อนประดิษฐ์,10,เพื่อแผ่นดิน
กรุงเทพมหานคร,7,นาย,กันตพล,กิตติธากรณ์,11,รวมพลังประชาชาตไิ ทย
กรุงเทพมหานคร,7,นาง,พิมพ์อร,คงอุดม,12,พลังท้องถิ่นไท
กรุงเทพมหานคร,7,นางสาว,โพยมราษี,ฤกษ์สําราญ,13,เพื่อชาติ
กรุงเทพมหานคร,7,นาย,อัครนันท์,อริยศรีพงษ์,14,ภูมิใจไทย
กรุงเทพมหานคร,7,นาย,คณวัฒน์,จันทรลาวัณย์,15,ประชาธิปัตย์
กรุงเทพมหานคร,7,พลโทหญิง,พงษ์รุจี,ศิริวัฒนะ,16,รักษ์ผืนป่าประเทศไทย
กรุงเทพมหานคร,7,ร.ต.อ.,วัฒนรักษ์,สุรนาทยุทธ์,17,เพื่อไทย
กรุงเทพมหานคร,7,นาย,พีรยุทธ,อินทรสุวรรณ,18,ประชานิยม
กรุงเทพมหานคร,7,พันเอก,สันติ,โอเงิน,19,พลังศรัทธา
กรุงเทพมหานคร,8,นางสาว,วีรินทร์,ตันเสรีสกุล,1,เพื่อชาติ
กรุงเทพมหานคร,8,นาย,กษิดิ์เดช,ชุติมันต์,2,พลังประชารัฐ
กรุงเทพมหานคร,8,นาง,จิณณา,สืบสายไทย,3,ภูมิใจไทย
กรุงเทพมหานคร,8,นาย,ศิรธันย์,แสงสินธุศร,4,ประชาชาติ
กรุงเทพมหานคร,8,นาย,สิทธา,แจ้งสุข,5,ประชาภิวัฒน์
กรุงเทพมหานคร,8,ร้อยโท,สุณิสา,ทิวากรดํารง,6,เพื่อไทย
กรุงเทพมหานคร,8,นางสาว,ปิณญาดา,ตันติมนตรี,7,เสรีรวมไทย
กรุงเทพมหานคร,8,นาย,กรกฤษณ์,วงศ์คุณหยก,8,ชาติพัฒนา
กรุงเทพมหานคร,8,นาย,ผนึก,ธัญรส,9,พลังธรรมใหม่
กรุงเทพมหานคร,8,นางสาว,วราไพรินทร์,ธนวริสพร,10,ชาติไทยพัฒนา
กรุงเทพมหานคร,8,นาย,เจษฎา,ศรีสุข,11,รวมพลังประชาชาตไิ ทย
กรุงเทพมหานคร,8,นาย,ธนเดช,เพ็งสุข,12,อนาคตใหม่
กรุงเทพมหานคร,8,นาย,ปราช,จันทองจีน,13,ประชาชนปฏิรูป
กรุงเทพมหานคร,8,นาย,ทนงศักดิ์,รักอารมณ์,14,ไทยศรีวิไลย์
กรุงเทพมหานคร,8,นางสาว,วันสว่าง,เต็มชํานาญ,15,พลังท้องถิ่นไท
กรุงเทพมหานคร,8,นาย,สรรเสรญิ,สมะลาภา,16,ประชาธิปัตย์
กรุงเทพมหานคร,8,นางสาว,ณัฐภรณ์,ชมตระกูล,17,ประชานิยม
กรุงเทพมหานคร,9,พลตรี,เจริญ,สุดโสภา,1,ชาติไทยพัฒนา
กรุงเทพมหานคร,9,นาย,สุรชาติ,เทียนทอง,2,เพื่อไทย
กรุงเทพมหานคร,9,นางสาว,นันทวัน,อินธิแสง,3,ประชาชาติ
กรุงเทพมหานคร,9,นาง,ประภัสสร,ชูทอง,4,เพื่อชาติ
กรุงเทพมหานคร,9,นาย,วิชัย,สังข์ประไพ,5,ประชาธิปัตย์
กรุงเทพมหานคร,9,นาย,สิระ,เจนจาคะ,6,พลังประชารัฐ
กรุงเทพมหานคร,9,นาย,บวรกิตติ์,สันทัด,7,ภูมิใจไทย
กรุงเทพมหานคร,9,นาย,ชุมพล,รุ่งวิชานิวัฒน์,8,ชาติพัฒนา
กรุงเทพมหานคร,9,นาย,ศุภกร,จงนภาศิริกูร,9,พลังท้องถิ่นไท
กรุงเทพมหานคร,9,นาย,ธัชชา,ภิรมย์ชาติ,10,ประชาชนปฏิรูป
กรุงเทพมหานคร,9,นาย,สุรวัช,สุนทรศารทูล,11,รวมพลังประชาชาติไทย
กรุงเทพมหานคร,9,นาย,กฤษณุชา,สรรเสริญ,12,อนาคตใหม่
กรุงเทพมหานคร,9,นาย,ปัณณธร,รัตน์ภูริเดช,13,เสรีรวมไทย
กรุงเทพมหานคร,9,นาย,พิชิต,จันทร์ประเสริฐ,14,ประชาภิวัฒน์
กรุงเทพมหานคร,9,นาย,วีรพัส,เทพา,15,รักษ์ผืนป่าประเทศไทย
กรุงเทพมหานคร,9,นาย,ฐิตินันต์,ชวนอยู่,16,ประชานิยม
กรุงเทพมหานคร,10,นาย,การุณ,โหสกุล,1,เพื่อไทย
กรุงเทพมหานคร,10,นางสาว,นิกกี้,จ้อยเอม,2,ภูมิใจไทย
กรุงเทพมหานคร,10,นางสาว,กัญญาภัค,ปัญญวัต,3,รวมพลังประชาชาติไทย
กรุงเทพมหานคร,10,นาย,เฉลิมพล,อุตรัตน์,4,เสรีรวมไทย
กรุงเทพมหานคร,10,นาย,ชนภัทท์,จันทรุเบกษา,5,ชาติพัฒนา
กรุงเทพมหานคร,10,นาง,พนารัตน์,ยุกตานนท์,6,ชาติไทยพัฒนา
กรุงเทพมหานคร,10,นางสาว,กุฎารัศมิ์,กุลฉัตร,7,เพื่อชาติ
กรุงเทพมหานคร,10,ว่าที่ร้อยตรี,กุลเชษฐ,จีระออน,8,ไทยศรีวิไลย์
กรุงเทพมหานคร,10,นาย,กนก,โพธิสวุ รรณ,9,ประชาชนปฏิรูป
กรุงเทพมหานคร,10,นาย,ชาลี,ชินรุจน์,10,พลังท้องถิ่นไท
กรุงเทพมหานคร,10,นาย,ธัญญ์นิธิ,ชวรัตน์นิธิโชติ,11,ประชาธิปัตย์
กรุงเทพมหานคร,10,นาย,วัชรเดช,รูปขจร,12,ประชาชาติ
กรุงเทพมหานคร,10,นาง,กนกนุช,กลิ่นสังข์,13,พลังประชารัฐ
กรุงเทพมหานคร,10,นาย,ณฐกร,วรอุไร,14,ประชาภิวัฒน์
กรุงเทพมหานคร,10,นาวาอากาศตรี,สมศักดิ์,วัดสังข์,15,สยามพัฒนา
กรุงเทพมหานคร,10,นาย,แพ,ทับทิมเพ็ชร,16,ประชานิยม
กรุงเทพมหานคร,10,นาย,ธนากร,ชินอุดมพร,17,อนาคตใหม่
กรุงเทพมหานคร,10,นาง,ทัศนีย์,พันธุ์เพียร,18,รักษ์ผืนป่าประเทศไทย
กรุงเทพมหานคร,11,นาย,อรรถภพ,ว่องธนวณิช,1,ประชาชาติ
กรุงเทพมหานคร,11,นาย,ธัชนนท์,สว่างศรี,2,รวมพลังประชาชาตไิ ทย
กรุงเทพมหานคร,11,นาย,สําราญ,พีระเพ็ญกุล,3,ประชาภิวัฒน์
กรุงเทพมหานคร,11,นาย,ชูเดช,พันทวี,4,เสรีรวมไทย
กรุงเทพมหานคร,11,นางสาว,พรทิพย์,ศรีสวัสดิ์,5,พลังธรรมใหม่
กรุงเทพมหานคร,11,นาย,แปลก,มาลีสี,6,ชาติไทยพัฒนา
กรุงเทพมหานคร,11,นาย,อิทธิพัทธ์,เศรษฐยุกานนท์,7,พลังประชารัฐ
กรุงเทพมหานคร,11,นาย,สมชาย,เวสารัชตระกูล,8,ประชาธิปัตย์
กรุงเทพมหานคร,11,นาย,ภาคิน,นิธิโชติการ,9,เพื่อชาติ
กรุงเทพมหานคร,11,นาย,ฉัตรวัชร์,ศรีธนะเวทย์,10,ภูมิใจไทย
กรุงเทพมหานคร,11,นางสาว,สุมาตร,จงนบกลาง,11,ประชาชนปฏิรูป
กรุงเทพมหานคร,11,นาวาอากาศเอก,อนุดิษฐ์,นาครทรรพ,12,เพื่อไทย
กรุงเทพมหานคร,11,นาย,นิกม์,แสงศิรินาวิน,13,อนาคตใหม่
กรุงเทพมหานคร,11,นาย,ศักดิ์ชาย,อินทะแพทย์,14,พลังท้องถิ่นไท
กรุงเทพมหานคร,11,พลโท,อนุมนตรี,วัฒนศิริ,15,ชาติพัฒนา
กรุงเทพมหานคร,12,นาย,เอราวัณ,วานิชย์หานนท์,1,อนาคตไทย
กรุงเทพมหานคร,12,นาย,ณัฐดนัย,ชนิตร์วัฒน์,2,พลังธรรมใหม่
กรุงเทพมหานคร,12,นาย,ปิยะพงษ์,สาครเย็น,3,เพื่อชาติ
กรุงเทพมหานคร,12,นาย,ณัฐกร,มั่นจิตต์,4,รวมพลังประชาชาตไิ ทย
กรุงเทพมหานคร,12,นาย,สมศักดิ์,ภมรเรวดี,5,ชาติพัฒนา
กรุงเทพมหานคร,12,นาย,รัฐพงศ์,ระหงษ์,6,ประชาธิปัตย์
กรุงเทพมหานคร,12,นาง,วริยดา,สาสิงห์,7,ชาติไทยพัฒนา
กรุงเทพมหานคร,12,นาย,อนุสรณ์,ปั้นทอง,8,เพื่อไทย
กรุงเทพมหานคร,12,นาย,ประสพโชค,ธรรมรักษา,9,พลังท้องถิ่นไท
กรุงเทพมหานคร,12,นาย,มนตรี,บุญจรัส,10,ประชาชาติ
กรุงเทพมหานคร,12,นางสาว,ปราณี,เชื้อเกตุ,11,ภูมิใจไทย
กรุงเทพมหานคร,12,นางสาว,นพวรรณ,หัวใจมั่น,12,พลังประชารัฐ
กรุงเทพมหานคร,12,นาย,ธนกฤต,ธนิศราพงศ์,13,เสรีรวมไทย
กรุงเทพมหานคร,12,นาย,สมบัติ,ตั้งก่อเกียรติ,14,รักษ์ผืนป่าประเทศไทย
กรุงเทพมหานคร,12,นาง,ธีติมา,พวงเพชรลาภ,15,มหาชน
กรุงเทพมหานคร,12,นาย,ปรีดา,ลิ้มนนทกุล,16,ประชาชนปฏิรูป
กรุงเทพมหานคร,13,นาง,พิมานมาศ,ภิญญาวัฒน์,1,เพื่อชาติ
กรุงเทพมหานคร,13,นาย,เกตินิคม,กฤษณะเศรณี,2,รวมพลังประชาชาตไิ ทย
กรุงเทพมหานคร,13,นาย,อรรถ,ชาญวิชัย,3,เพื่อแผ่นดิน
กรุงเทพมหานคร,13,ร.ต.อ.,ศักดิ์ชัย,จีรพรชัย,4,ชาติไทยพัฒนา
กรุงเทพมหานคร,13,นาย,ตรีรัตน์,ศิริจันทโรภาส,5,เพื่อไทย
กรุงเทพมหานคร,13,นาย,อัครกฤษ,นุ่นจันทร์,6,ภูมิใจไทย
กรุงเทพมหานคร,13,นาย,พรประชา,พรรษาสกุล,7,พลังธรรมใหม่
กรุงเทพมหานคร,13,นาย,พริษฐ์,วัชรสินธุ,8,ประชาธิปัตย์
กรุงเทพมหานคร,13,นางสาว,ฐิติภัสร์,โชติเดชาชัยนันต์,9,พลังประชารัฐ
กรุงเทพมหานคร,13,นางสาว,ณิชชา,บุญลือ,10,อนาคตใหม่
กรุงเทพมหานคร,13,นาย,สมธีร์,แก้วกา,11,ประชาภิวัฒน์
กรุงเทพมหานคร,13,นาย,พรเทพ,จันทรนิภ,12,ชาติพัฒนา
กรุงเทพมหานคร,13,นาย,กร,ศิรินาม,13,พลังท้องถิ่นไท
กรุงเทพมหานคร,13,นาง,วรลักษณ์,ศรีสอาด,14,ประชาชาติ
กรุงเทพมหานคร,13,นาย,ภัทรวรรธน์,ประวาหะนาวิน,15,ประชาชนปฏิรูป
กรุงเทพมหานคร,13,นาย,อภินันท์,ปลอดเปลี่ยว,16,รักษ์ผืนป่าประเทศไทย
กรุงเทพมหานคร,14,นาย,สรายุทธ์,นาทะพันธ์,1,ประชาชาติ
กรุงเทพมหานคร,14,นางสาว,อัญชัญ,ชูสกุล,2,ภราดรภาพ
กรุงเทพมหานคร,14,นาง,ฉวีวรรณ,อิ่มชื่น,3,ประชาภิวัฒน์
กรุงเทพมหานคร,14,นาย,ทัฬอิญ,จิรเปรมธนิก,4,เสรีรวมไทย
กรุงเทพมหานคร,14,นาย,พลภูมิ,วิภัติภูมิประเทศ,5,เพื่อไทย
กรุงเทพมหานคร,14,นาย,พรพรหม,ณ.ส.วิกิตเศรษฐ์,6,ประชาธิปัตย์
กรุงเทพมหานคร,14,นาย,ณปภัช,จําปา,7,ชาติพัฒนา
กรุงเทพมหานคร,14,นาย,ชูชีพ,ตรีโภคา,8,ภูมิใจไทย
กรุงเทพมหานคร,14,นาย,ณริช,ผลานุรักษา,9,พลังประชารัฐ
กรุงเทพมหานคร,14,นาย,ศุภชัย,กุลโชควณิช,10,อนาคตใหม่
กรุงเทพมหานคร,14,นาย,ปองเดช,ภิรมย์,11,ชาติไทยพัฒนา
กรุงเทพมหานคร,14,นาย,อํานวย,อินทสร,12,พลังธรรมใหม่
กรุงเทพมหานคร,14,นาย,ประทีป,มุสิกชาติ,13,ประชาชนปฏิรูป
กรุงเทพมหานคร,14,นาย,แมน,เจริญวัลย์,14,รวมพลังประชาชาตไิ ทย
กรุงเทพมหานคร,14,นาย,ชวิศ,ชุมพล,15,เพื่อชาติ
กรุงเทพมหานคร,14,นาย,ตฤณธัป,เทพประสิทธิ์,16,ไทยศรีวิไลย์
กรุงเทพมหานคร,14,นาย,ณัฐวรรธน์,ถิระวัฒน์,17,มหาชน
กรุงเทพมหานคร,14,นาย,ธรรมศักดิ์,เติมจิตรอารีย์,18,ประชานิยม
กรุงเทพมหานคร,14,ว่าที่ ร.ท.,วีรพล,วงษ์มะเซาะ,19,รักษ์ผืนป่าประเทศไทย
กรุงเทพมหานคร,15,นาย,ธนัตถ์,ธนากิจอํานวย,1,ประชาธิปัตย์
กรุงเทพมหานคร,15,นาย,อิงควัศ,อมาตยกุล,2,อนาคตใหม่
กรุงเทพมหานคร,15,นางสาว,กัญญฌัช,พรารักษ์,3,พลังท้องถิ่นไท
กรุงเทพมหานคร,15,นาย,สุรินทร์,งามขํา,4,ประชานิยม
กรุงเทพมหานคร,15,ว่าที่ ร.ต.,ศิริชัย,เอมสอาด,5,ประชาภิวัฒน์
กรุงเทพมหานคร,15,นาย,วิชาญ,มีนชัยนันท์,6,เพื่อไทย
กรุงเทพมหานคร,15,นาย,พงศ์ไพศาล,มะลูลีม,7,ภูมิใจไทย
กรุงเทพมหานคร,15,นาย,สําคัญต่อชาติ,เอี่ยมอ่ํา,8,เพื่อชาติ
กรุงเทพมหานคร,15,นาย,กันตชนม์,ศิวะพิมล,9,ชาติพัฒนา
กรุงเทพมหานคร,15,นาย,พัลลภ,มีพันธ์,10,ประชาชนปฏิรูป
กรุงเทพมหานคร,15,นาง,ทัศนีย์,ชลายนเดชะ,11,ประชาชาติ
กรุงเทพมหานคร,15,นาย,ชาญวิทย์,วิภูศิริ,12,พลังประชารัฐ
กรุงเทพมหานคร,15,นาย,คณิต,สุขรัตน์,13,เสรีรวมไทย
กรุงเทพมหานคร,15,นาย,กอบชัย,ซาบุตร,14,ชาติไทยพัฒนา
กรุงเทพมหานคร,15,นาย,บัณฑิตพงศ์,พรพิรุณ,15,ไทยศรีวิไลย์
กรุงเทพมหานคร,15,นางสาว,ภัทพร,ธนวัฒน์ธาดา,16,รวมพลังประชาชาตไิ ทย
กรุงเทพมหานคร,16,นาย,ฐาคณิษฐ์,พรทองประเสริฐ,1,ประชาชาติ
กรุงเทพมหานคร,16,นาย,นพฤทธิ์,แพทยานนท์,2,ภราดรภาพ
กรุงเทพมหานคร,16,นาย,เทวา,ปาลกะวงศ์ ณ อยุธยา,3,ชาติไทยพัฒนา
กรุงเทพมหานคร,16,นาย,บุญมี,พิบูลย์คณารักษ์,4,ภูมิใจไทย
กรุงเทพมหานคร,16,นาย,นิพัทธ์พนธ์,สุวรรณชนะ,5,เสรีรวมไทย
กรุงเทพมหานคร,16,นาย,จิรายุ,ห่วงทรัพย์,6,เพื่อไทย
กรุงเทพมหานคร,16,นาย,ธนพล,นิมิตตานนท์,7,ประชาชนปฏิรูป
กรุงเทพมหานคร,16,ว่าที่ร้อยตํารวจตรี,กอบโชค,บุญจันทร์,8,ประชาภิวัฒน์
กรุงเทพมหานคร,16,นาย,ปริญญา,มานวงค์,9,ชาติพัฒนา
กรุงเทพมหานคร,16,นาย,กิตติศักดิ์,ทาทิพย์,10,รวมพลังประชาชาตไิ ทย
กรุงเทพมหานคร,16,นางสาว,เกศกานดา,อินช่วย,11,พลังประชารัฐ
กรุงเทพมหานคร,16,นาง,ฮูวัยดีย๊ะ พิศสุวรรณ,อุเซ็ง,12,ประชาธิปัตย์
กรุงเทพมหานคร,16,นาย,วาทิศ,ธนกิจกาศมณี,13,อนาคตใหม่
กรุงเทพมหานคร,16,นาย,ธนพล,ธราพร,14,พลังท้องถิ่นไท
กรุงเทพมหานคร,17,นางสาว,จุฬาลักษณ์,รุ่งเรืองมงคล,1,อนาคตใหม่
กรุงเทพมหานคร,17,นาย,เทเวศวร์,ทองศรี,2,พลังปวงชนไทย
กรุงเทพมหานคร,17,นาย,ชุมพล,พุฒซ้อน,3,พลังประชาธิปไตย
กรุงเทพมหานคร,17,นาย,วสันต์,มีวงษ์,4,รวมพลังประชาชาตไิ ทย
กรุงเทพมหานคร,17,นาย,สมัย,เปลี่ยนเดชา,5,รักษ์ผืนป่าประเทศไทย
กรุงเทพมหานคร,17,นางสาว,เบญญาภา,เกษประดิษฐ,6,ประชาธิปัตย์
กรุงเทพมหานคร,17,นาย,เสนาะ,เพ็ชบุรี,7,เสรีรวมไทย
กรุงเทพมหานคร,17,นาย,สุรชัย,เปล่งแสง,8,ภูมิใจไทย
กรุงเทพมหานคร,17,นาย,ไพโรจน์,อิสระเสรีพงษ์,9,เพื่อไทย
กรุงเทพมหานคร,17,นาย,ศิริพงษ์,รัสมี,10,พลังประชารัฐ
กรุงเทพมหานคร,17,นาย,พูนลาภ,สุมะนะ,11,พลังธรรมใหม่
กรุงเทพมหานคร,17,นาย,ภูวกร,รัตนพานิช,12,ประชาชนปฏิรูป
กรุงเทพมหานคร,17,นาย,ชัชชัย,ธรรมแสงสีเงิน,13,ชาติพัฒนา
กรุงเทพมหานคร,17,นาง,บุษบา,พุ่มพวง,14,พลังท้องถิ่นไท
กรุงเทพมหานคร,17,นาย,วิภาค,ตันติกิจชาญชัย,15,ประชานิยม
กรุงเทพมหานคร,17,นาย,อวยชัย,ปิยธรรมชัย,16,ชาติไทยพัฒนา
กรุงเทพมหานคร,17,นาย,เพชรพงษ์,พงษ์สิทธิศักดิ์,17,เพื่อชาติ
กรุงเทพมหานคร,17,นาย,ธนวัฒน์,พุกอุย,18,ไทยศรีวิไลย์
กรุงเทพมหานคร,17,นางสาว,พลอยปภัค,เจนววิัฒน์สกุล,19,ภราดรภาพ
กรุงเทพมหานคร,18,นาย,วิสูตร,สําเร็จวาณิชย์,1,พลังประชารัฐ
กรุงเทพมหานคร,18,นาย,วันชัย,รัตนขจรไชย,2,เสรีรวมไทย
กรุงเทพมหานคร,18,นาย,เชาวฤทธิ์,ทรงนวรัตน์,3,ชาติไทยพัฒนา
กรุงเทพมหานคร,18,นาย,ธนวัฒน์,ศรีสุข,4,ประชาชาติ
กรุงเทพมหานคร,18,นาวาอากาศตรี,ปุญณัฐส์,นําพา,5,พลังท้องถิ่นไท
กรุงเทพมหานคร,18,นาย,บุญเกิด,โรจนดิษฐ์,6,รักษ์ผืนป่าประเทศไทย
กรุงเทพมหานคร,18,นาย,พุฒิพรชัย,พัฒนาบุญไพบูลย์,7,พลังธรรมใหม่
กรุงเทพมหานคร,18,นาย,สมศักดิ์,ศรีสมุทร์,8,ภูมิใจไทย
กรุงเทพมหานคร,18,นาย,อนันต์,ฤกษ์ดี,9,ประชาธิปัตย์
กรุงเทพมหานคร,18,นาย,ณเดโช,ตันต้นตระกูล,10,ชาติพัฒนา
กรุงเทพมหานคร,18,นาย,เอกฤทธิ,เจียกขจร,11,อนาคตใหม่
กรุงเทพมหานคร,18,นาย,มัธชัยยะ,อุ่นซิม,12,ประชาภิวัฒน์
กรุงเทพมหานคร,18,นาย,สนองพล,การะเกษ,13,เพื่อชาติ
กรุงเทพมหานคร,18,นาย,สุเทพ,บรรจง,14,รวมพลังประชาชาตไิ ทย
กรุงเทพมหานคร,18,นางสาว,ธีรรัตน์,สําเร็จวาณิชย์,15,เพื่อไทย
กรุงเทพมหานคร,18,นาย,กันตพงศ์,เกิดเจริญ,16,ประชานิยม
กรุงเทพมหานคร,19,นาย,วิตต์,ก้องธรนินทร์,1,เพื่อไทย
กรุงเทพมหานคร,19,นาย,แมน,สมจิตต์,2,ประชาภิวัฒน์
กรุงเทพมหานคร,19,นาย,สุรกฤณ,ลิมปรัทกาญจนา,3,อนาคตใหม่
กรุงเทพมหานคร,19,นาย,วันชัย,รัตนเมธีดล,4,เพื่อแผ่นดิน
กรุงเทพมหานคร,19,นาย,ปราโมทย์,บุญชู,5,รวมพลังประชาชาตไิ ทย
กรุงเทพมหานคร,19,นาย,ตะวัน,กาญจนะโกมล,6,เพ่ือชาติ
กรุงเทพมหานคร,19,นาย,นพดล,วรศรี,7,ชาติไทยพัฒนา
กรุงเทพมหานคร,19,นาย,สามารถ,หวงั พิทักษ์,8,ภูมิใจไทย
กรุงเทพมหานคร,19,นาย,ประสิทธิ์,มะหะหมัด,9,พลังประชารัฐ
กรุงเทพมหานคร,19,นาง,เขมจิรา,พชรจรวยพร,10,ชาติพัฒนา
กรุงเทพมหานคร,19,นางสาว,มัทนา,ศรีกระจ่าง,11,รักษ์ผืนป่าประเทศไทย
กรุงเทพมหานคร,19,นาง,คําออน,แกว้ อินศรี,12,ประชาชนปฏิรูป
กรุงเทพมหานคร,19,นาย,ทวี,พัฒนาบุญไพบูลย์,13,พลังธรรมใหม่
กรุงเทพมหานคร,19,นาง,นาถยา,แดงบุหงา,14,ประชาธิปัตย์
กรุงเทพมหานคร,19,นาย,ไพฑูรย์,ดาณีสมัน,15,พลังท้องถิ่นไท
กรุงเทพมหานคร,19,นาย,ปรีชาชัย,พิพรรธน์ธนาดุล,16,เสรีรวมไทย
กรุงเทพมหานคร,20,นางสาว,นภาพัฒน์,เอนกพงษ์,1,เพื่อชาติ
กรุงเทพมหานคร,20,นาย,มณฑล,โพธิ์คาย,2,อนาคตใหม่
กรุงเทพมหานคร,20,นาย,ศตคุณ,จูฑะพุทธิ,3,เสรีรวมไทย
กรุงเทพมหานคร,20,นาย,อธิภพ,บัวเผื่อน,4,ประชาภิวัฒน์
กรุงเทพมหานคร,20,นาย,ณฐกร,แพรไพศาล,5,รักษ์ผืนป่าประเทศไทย
กรุงเทพมหานคร,20,นาย,ธันวา,ไกรฤกษ์,6,พลังประชารัฐ
กรุงเทพมหานคร,20,นาย,ธกร,เลาหพงศ์ชนะ,7,ไทยรักษาชาติ
กรุงเทพมหานคร,20,นาย,ณรงค์,จงแจ่มฟ้า,8,รวมพลังประชาชาตไิ ทย
กรุงเทพมหานคร,20,นาย,พงษ์สวัสดิ์,วงศ์ธีระสูตร,9,ชาติพัฒนา
กรุงเทพมหานคร,20,นาย,บัญญัติ,ทองประสงค์,10,ประชาชนปฏิรูป
กรุงเทพมหานคร,20,นาย,สามารถ,มะลูลีม,11,ประชาธิปัตย์
กรุงเทพมหานคร,20,นาย,ตอฮา,นาคนาวา,12,ประชาชาติ
กรุงเทพมหานคร,20,นาย,ณัทวุฒิ,หมัดนุรักษ์,13,ภูมิใจไทย
กรุงเทพมหานคร,20,นาย,วรทัศน์,ทิมกระจ่าง,14,ชาติไทยพัฒนา
กรุงเทพมหานคร,21,นางสาว,ณัฐภัสสร,ธนาบวรพาณิชย์,1,เพื่อชาติ
กรุงเทพมหานคร,21,นางสาว,จักรีรัตน์,แสงวารี,2,พลังประชารัฐ
กรุงเทพมหานคร,21,นางสาว,วาสนา,คร้ามวงษ์,3,ชาติไทยพัฒนา
กรุงเทพมหานคร,21,นาย,ศุภโชติ,บริสุทธิ์พงศ์,4,พลังธรรมใหม่
กรุงเทพมหานคร,21,นาย,สมเกียรติ,ถนอมสินธุ์,5,อนาคตใหม่
กรุงเทพมหานคร,21,นาย,สุทธิ,ปัญญาสกุลวงศ์,6,ประชาธิปัตย์
กรุงเทพมหานคร,21,นาย,ทวีพงศ์,สุธรรมพันธุ์,7,ประชาชาติ
กรุงเทพมหานคร,21,นาย,สมัย,โกกเจริญพงศ์,8,ภูมิใจไทย
กรุงเทพมหานคร,21,นาย,ศิวโรจณ์,แสงจรัสโชติ,9,เสรีรวมไทย
กรุงเทพมหานคร,21,นาง,นัทธมน,จิระคุณ,10,ประชาชนปฏิรูป
กรุงเทพมหานคร,21,นาย,ชยุต,ฐิติทรงภพ,11,ประชาภิวัฒน์
กรุงเทพมหานคร,21,นาย,กวีวงศ์,อยู่วิจิตร,12,ไทยรักษาชาติ
กรุงเทพมหานคร,21,นางสาว,ชัญญา,พงศ์ผลิน,13,ประชานิยม
กรุงเทพมหานคร,21,นางสาว,สวิชญา,วาทะพุกกะณะ,14,รักษ์ผืนป่าประเทศไทย
กรุงเทพมหานคร,22,นาย,โชคชัย,อินทรประเสริฐ,1,พลังท้องถิ่นไท
กรุงเทพมหานคร,22,นาย,ฤทธิ์กร,เทศน์สาลี,2,รวมพลังประชาชาตไิ ทย
กรุงเทพมหานคร,22,นาย,สมชาย,จรุญวงษ์,3,ทางเลือกใหม่
กรุงเทพมหานคร,22,นาย,วันชัย,ชัยณรงค์โลกา,4,เสรีรวมไทย
กรุงเทพมหานคร,22,นาย,จิรเสกข์,วัฒนมงคล,5,ชาติไทยพัฒนา
กรุงเทพมหานคร,22,พันตํารวจโท,วัลลภ,ณ นคร,6,ประชาชาติ
